Ticker,Frequency,Fiscal,Period Ending,Total Revenue,Reported Currency,Fiscal_period
IGPK,quarterly,Q4 2007,2007-09-30 00:00:00,"510,166",USD,Fiscal year is January - December
IGPK,quarterly,Q3 2007,2007-06-30 00:00:00,"1,237,533",USD,Fiscal year is January - December
IGXT,annual,TTM,2024-03-31 00:00:00,"1,051,000",USD,Fiscal year is January - December
IGXT,annual,FY 2023,2023-12-31 00:00:00,"1,039,000",USD,Fiscal year is January - December
IGXT,annual,FY 2022,2022-12-31 00:00:00,"950,000",USD,Fiscal year is January - December
IGXT,annual,FY 2021,2021-12-31 00:00:00,"1,535,000",USD,Fiscal year is January - December
IGXT,annual,FY 2020,2020-12-31 00:00:00,"1,544,000",USD,Fiscal year is January - December
IGXT,annual,FY 2019,2019-12-31 00:00:00,"742,000",USD,Fiscal year is January - December
IGXT,quarterly,Q1 2024,2024-03-31 00:00:00,"174,000",USD,Fiscal year is January - December
IGXT,quarterly,Q4 2023,2023-12-31 00:00:00,"426,000",USD,Fiscal year is January - December
IGXT,quarterly,Q3 2023,2023-09-30 00:00:00,"318,000",USD,Fiscal year is January - December
IGXT,quarterly,Q2 2023,2023-06-30 00:00:00,"133,000",USD,Fiscal year is January - December
IGXT,quarterly,Q1 2023,2023-03-31 00:00:00,"162,000",USD,Fiscal year is January - December
IGXT,quarterly,Q4 2022,2022-12-31 00:00:00,"173,000",USD,Fiscal year is January - December
IGXT,quarterly,Q3 2022,2022-09-30 00:00:00,"142,000",USD,Fiscal year is January - December
IGXT,quarterly,Q2 2022,2022-06-30 00:00:00,"398,000",USD,Fiscal year is January - December
IGXT,quarterly,Q1 2022,2022-03-31 00:00:00,"237,000",USD,Fiscal year is January - December
IGXT,quarterly,Q4 2021,2021-12-31 00:00:00,"494,000",USD,Fiscal year is January - December
IGXT,quarterly,Q3 2021,2021-09-30 00:00:00,"593,000",USD,Fiscal year is January - December
IGXT,quarterly,Q2 2021,2021-06-30 00:00:00,"162,000",USD,Fiscal year is January - December
IGXT,quarterly,Q1 2021,2021-03-31 00:00:00,"286,000",USD,Fiscal year is January - December
IGXT,quarterly,Q4 2020,2020-12-31 00:00:00,"790,000",USD,Fiscal year is January - December
IGXT,quarterly,Q3 2020,2020-09-30 00:00:00,"510,000",USD,Fiscal year is January - December
IGXT,quarterly,Q2 2020,2020-06-30 00:00:00,"42,000",USD,Fiscal year is January - December
IGXT,quarterly,Q1 2020,2020-03-31 00:00:00,"202,000",USD,Fiscal year is January - December
IGXT,quarterly,Q4 2019,2019-12-31 00:00:00,"68,000",USD,Fiscal year is January - December
IGXT,quarterly,Q3 2019,2019-09-30 00:00:00,"61,000",USD,Fiscal year is January - December
IGXT,quarterly,Q2 2019,2019-06-30 00:00:00,"197,000",USD,Fiscal year is January - December
IMVIF,annual,TTM,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,annual,FY 2022,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,annual,FY 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,annual,FY 2020,2020-12-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,annual,FY 2019,2019-12-31 00:00:00,"59,000",USD,Fiscal year is January - December
IMVIF,annual,FY 2018,2018-12-31 00:00:00,"82,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q4 2022,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q3 2022,2022-09-30 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q2 2022,2022-06-30 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q1 2022,2022-03-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q4 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q3 2021,2021-09-30 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q2 2021,2021-06-30 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q1 2021,2021-03-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q4 2020,2020-12-31 00:00:00,"3,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q3 2020,2020-09-30 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q2 2020,2020-06-30 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q1 2020,2020-03-31 00:00:00,-,USD,Fiscal year is January - December
IMVIF,quarterly,Q4 2019,2019-12-31 00:00:00,"33,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q3 2019,2019-09-30 00:00:00,"13,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q2 2019,2019-06-30 00:00:00,"6,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q1 2019,2019-03-31 00:00:00,"8,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q4 2018,2018-12-31 00:00:00,"33,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q3 2018,2018-09-30 00:00:00,"6,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q2 2018,2018-06-30 00:00:00,"17,000",USD,Fiscal year is January - December
IMVIF,quarterly,Q1 2018,2018-03-31 00:00:00,"27,000",USD,Fiscal year is January - December
INIS,annual,TTM,2024-09-30 00:00:00,"13,145,264",USD,Fiscal year is January - December
INIS,annual,FY 2023,2023-12-31 00:00:00,"12,267,385",USD,Fiscal year is January - December
INIS,annual,FY 2022,2022-12-31 00:00:00,"11,181,988",USD,Fiscal year is January - December
INIS,annual,FY 2021,2021-12-31 00:00:00,"9,661,942",USD,Fiscal year is January - December
INIS,annual,FY 2020,2020-12-31 00:00:00,"9,364,896",USD,Fiscal year is January - December
INIS,annual,FY 2019,2019-12-31 00:00:00,"8,955,204",USD,Fiscal year is January - December
INIS,quarterly,Q3 2024,2024-09-30 00:00:00,"3,924,444",USD,Fiscal year is January - December
INIS,quarterly,Q2 2024,2024-06-30 00:00:00,"3,169,233",USD,Fiscal year is January - December
INIS,quarterly,Q1 2024,2024-03-31 00:00:00,"2,904,458",USD,Fiscal year is January - December
INIS,quarterly,Q4 2023,2023-12-31 00:00:00,"3,147,129",USD,Fiscal year is January - December
INIS,quarterly,Q3 2023,2023-09-30 00:00:00,"2,918,556",USD,Fiscal year is January - December
INIS,quarterly,Q2 2023,2023-06-30 00:00:00,"3,112,165",USD,Fiscal year is January - December
INIS,quarterly,Q1 2023,2023-03-31 00:00:00,"3,089,535",USD,Fiscal year is January - December
INIS,quarterly,Q4 2022,2022-12-31 00:00:00,"3,150,466",USD,Fiscal year is January - December
INIS,quarterly,Q3 2022,2022-09-30 00:00:00,"2,789,273",USD,Fiscal year is January - December
INIS,quarterly,Q2 2022,2022-06-30 00:00:00,"2,434,808",USD,Fiscal year is January - December
INIS,quarterly,Q1 2022,2022-03-31 00:00:00,"2,807,441",USD,Fiscal year is January - December
INIS,quarterly,Q4 2021,2021-12-31 00:00:00,"2,292,020",USD,Fiscal year is January - December
INIS,quarterly,Q3 2021,2021-09-30 00:00:00,"2,617,514",USD,Fiscal year is January - December
INIS,quarterly,Q2 2021,2021-06-30 00:00:00,"2,759,896",USD,Fiscal year is January - December
INIS,quarterly,Q1 2021,2021-03-31 00:00:00,"1,992,512",USD,Fiscal year is January - December
INIS,quarterly,Q4 2020,2020-12-31 00:00:00,"2,005,263",USD,Fiscal year is January - December
INIS,quarterly,Q3 2020,2020-09-30 00:00:00,"2,864,288",USD,Fiscal year is January - December
INIS,quarterly,Q2 2020,2020-06-30 00:00:00,"2,159,559",USD,Fiscal year is January - December
INIS,quarterly,Q1 2020,2020-03-31 00:00:00,"2,335,786",USD,Fiscal year is January - December
INIS,quarterly,Q4 2019,2019-12-31 00:00:00,"1,954,025",USD,Fiscal year is January - December
INNMF,annual,TTM,2024-09-30 00:00:00,"3,411,261",AUD,Fiscal year is April - March
INNMF,annual,FY 2024,2024-03-31 00:00:00,"4,452,742",AUD,Fiscal year is April - March
INNMF,annual,FY 2023,2023-03-31 00:00:00,"1,189,486",AUD,Fiscal year is April - March
INNMF,annual,FY 2022,2022-03-31 00:00:00,"1,983,316",AUD,Fiscal year is April - March
INNMF,annual,FY 2021,2021-03-31 00:00:00,"1,533,521",AUD,Fiscal year is April - March
INNMF,annual,FY 2020,2020-03-31 00:00:00,"34,227",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H1 2025,2024-09-30 00:00:00,"1,406,916",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H2 2024,2024-03-31 00:00:00,"2,004,345",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H1 2024,2023-09-30 00:00:00,"2,448,397",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H2 2023,2023-03-31 00:00:00,"-579,895",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H1 2023,2022-09-30 00:00:00,"1,769,381",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H2 2022,2022-03-31 00:00:00,"1,220,774",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H1 2022,2021-09-30 00:00:00,"762,542",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H2 2021,2021-03-31 00:00:00,"673,593",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H1 2021,2020-09-30 00:00:00,"859,928",AUD,Fiscal year is April - March
INNMF,Semi-Annual,H2 2020,2020-03-31 00:00:00,"34,227",AUD,Fiscal year is April - March
INNPF,annual,TTM,2024-09-30 00:00:00,"28,929,000",USD,Fiscal year is January - December
INNPF,annual,FY 2023,2023-12-31 00:00:00,"13,657,000",USD,Fiscal year is January - December
INNPF,annual,FY 2022,2022-12-31 00:00:00,"2,559,000",USD,Fiscal year is January - December
INNPF,annual,FY 2021,2021-12-31 00:00:00,"196,000",USD,Fiscal year is January - December
INNPF,annual,FY 2020,2020-12-31 00:00:00,"8,000",USD,Fiscal year is January - December
INNPF,annual,FY 2019,2019-12-31 00:00:00,-,USD,Fiscal year is January - December
INNPF,quarterly,Q3 2024,2024-09-30 00:00:00,"8,624,000",USD,Fiscal year is January - December
INNPF,quarterly,Q2 2024,2024-06-30 00:00:00,"8,644,000",USD,Fiscal year is January - December
INNPF,quarterly,Q1 2024,2024-03-31 00:00:00,"6,768,000",USD,Fiscal year is January - December
INNPF,quarterly,Q4 2023,2023-12-31 00:00:00,"4,893,000",USD,Fiscal year is January - December
INNPF,quarterly,Q3 2023,2023-09-30 00:00:00,"4,083,000",USD,Fiscal year is January - December
INNPF,quarterly,Q2 2023,2023-06-30 00:00:00,"3,121,000",USD,Fiscal year is January - December
INNPF,quarterly,Q1 2023,2023-03-31 00:00:00,"1,560,000",USD,Fiscal year is January - December
INNPF,quarterly,Q4 2022,2022-12-31 00:00:00,"1,135,000",USD,Fiscal year is January - December
INNPF,quarterly,Q3 2022,2022-09-30 00:00:00,"749,000",USD,Fiscal year is January - December
INNPF,quarterly,Q2 2022,2022-06-30 00:00:00,"415,000",USD,Fiscal year is January - December
INNPF,quarterly,Q1 2022,2022-03-31 00:00:00,"260,000",USD,Fiscal year is January - December
INNPF,quarterly,Q4 2021,2021-12-31 00:00:00,"16,000",USD,Fiscal year is January - December
INNPF,quarterly,Q3 2021,2021-09-30 00:00:00,"54,000",USD,Fiscal year is January - December
INNPF,quarterly,Q2 2021,2021-06-30 00:00:00,"89,000",USD,Fiscal year is January - December
INNPF,quarterly,Q1 2021,2021-03-31 00:00:00,"37,000",USD,Fiscal year is January - December
INNPF,quarterly,Q4 2020,2020-12-31 00:00:00,"8,000",USD,Fiscal year is January - December
INNPF,quarterly,Q3 2020,2020-09-30 00:00:00,-,USD,Fiscal year is January - December
INNPF,quarterly,Q2 2020,2020-06-30 00:00:00,-,USD,Fiscal year is January - December
INNPF,quarterly,Q1 2020,2020-03-31 00:00:00,-,USD,Fiscal year is January - December
INNPF,quarterly,Q4 2019,2019-12-31 00:00:00,-,USD,Fiscal year is January - December
INRLF,annual,TTM,2024-09-30 00:00:00,"158,535,000",EUR,Fiscal year is January - December
INRLF,annual,FY 2023,2023-12-31 00:00:00,"153,712,000",EUR,Fiscal year is January - December
INRLF,annual,FY 2022,2022-12-31 00:00:00,"361,303,000",EUR,Fiscal year is January - December
INRLF,annual,FY 2021,2021-12-31 00:00:00,"348,085,000",EUR,Fiscal year is January - December
INRLF,annual,FY 2020,2020-12-31 00:00:00,"110,321,000",EUR,Fiscal year is January - December
INRLF,annual,FY 2019,2019-12-31 00:00:00,"126,196,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q3 2024,2024-09-30 00:00:00,"45,824,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q2 2024,2024-06-30 00:00:00,"38,060,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q1 2024,2024-03-31 00:00:00,"32,753,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q4 2023,2023-12-31 00:00:00,"41,898,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q3 2023,2023-09-30 00:00:00,"38,071,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q2 2023,2023-06-30 00:00:00,"34,544,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q1 2023,2023-03-31 00:00:00,"33,508,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q4 2022,2022-12-31 00:00:00,"200,801,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q3 2022,2022-09-30 00:00:00,"156,661,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q2 2022,2022-06-30 00:00:00,"-18,006,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q1 2022,2022-03-31 00:00:00,"21,847,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q4 2021,2021-12-31 00:00:00,"278,239,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q3 2021,2021-09-30 00:00:00,"22,345,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q2 2021,2021-06-30 00:00:00,"24,286,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q1 2021,2021-03-31 00:00:00,"23,216,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q4 2020,2020-12-31 00:00:00,"51,473,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q3 2020,2020-09-30 00:00:00,"10,941,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q2 2020,2020-06-30 00:00:00,"12,687,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q1 2020,2020-03-31 00:00:00,"35,220,000",EUR,Fiscal year is January - December
INRLF,quarterly,Q4 2019,2019-12-31 00:00:00,"44,802,000",EUR,Fiscal year is January - December
IPHYF,annual,TTM,2024-06-30 00:00:00,"33,788,000",EUR,Fiscal year is January - December
IPHYF,annual,FY 2023,2023-12-31 00:00:00,"61,641,000",EUR,Fiscal year is January - December
IPHYF,annual,FY 2022,2022-12-31 00:00:00,"57,674,000",EUR,Fiscal year is January - December
IPHYF,annual,FY 2021,2021-12-31 00:00:00,"24,703,000",EUR,Fiscal year is January - December
IPHYF,annual,FY 2020,2020-12-31 00:00:00,"69,773,000",EUR,Fiscal year is January - December
IPHYF,annual,FY 2019,2019-12-31 00:00:00,"85,449,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H1 2024,2024-06-30 00:00:00,"12,345,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H2 2023,2023-12-31 00:00:00,"21,443,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H1 2023,2023-06-30 00:00:00,"40,198,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H2 2022,2022-12-31 00:00:00,"12,085,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H1 2022,2022-06-30 00:00:00,"45,589,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H2 2021,2021-12-31 00:00:00,"11,391,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H1 2021,2021-06-30 00:00:00,"13,312,000",EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H2 2020,2020-12-31 00:00:00,-,EUR,Fiscal year is January - December
IPHYF,Semi-Annual,H1 2020,2020-06-30 00:00:00,"36,745,000",EUR,Fiscal year is January - December
